1	0	0	0
2	0	0	0
3	0	0	0
4	0	0	0
5	0	0	0
6	0	0	0
8	0	0	0
9	0	0	0
10	0	0	0
11	0	0	0
12	0	0	0
13	0	0	0
14	0	0	0
16	0	0	0
17	0	0	1
18	0	0	1
19	1	0	1
20	1	0	0
21	1	0	0
22	1	0	0
24	1	0	0
25	1	0	0
26	1	0	0
27	2	0	0
28	3	0	0
29	3	0	0
30	3	0	0
32	3	0	0
33	3	0	0
34	4	0	0
35	4	0	0
36	5	0	0
37	5	0	0
38	5	0	0
40	5	0	0
41	4	1	0
42	4	1	0
43	4	1	0
44	4	1	0
45	4	1	0
46	4	1	0
48	3	2	0
49	3	2	0
50	4	2	0
51	3	3	0
52	3	3	0
53	3	3	0
54	3	3	0
56	3	3	0
57	3	3	0
58	2	4	0
59	2	4	0
60	2	4	0
61	2	4	0
62	2	4	0
64	2	4	0
65	2	4	0
66	2	4	0
67	2	4	0
68	2	4	0
69	2	4	0
70	2	4	0
72	2	4	0
73	3	4	0
74	2	5	0
75	2	5	0
76	2	5	0
77	2	5	0
78	1	6	0
80	1	6	0
81	1	6	0
82	1	6	0
83	1	6	0
84	1	6	0
85	1	6	0
86	1	6	0
88	1	6	0
89	1	6	0
90	1	6	0
91	1	6	0
92	1	6	0
93	1	6	0
94	1	6	0
96	1	6	0
97	2	6	0
98	2	6	0
99	2	6	0
100	2	6	0
101	2	6	0
102	2	6	0
104	1	7	0
105	1	7	0
106	1	7	0
107	0	8	0
Final 8
1	0	0	0
2	0	0	0
3	0	0	0
4	0	0	0
5	0	0	0
6	0	0	0
8	0	0	0
9	0	0	0
10	0	0	0
11	0	0	0
12	0	0	0
13	0	0	0
14	0	0	0
16	0	0	0
17	0	0	1
18	0	0	1
19	1	0	1
20	1	0	0
21	1	0	0
22	1	0	0
24	1	0	0
25	1	0	0
26	1	0	0
27	3	0	0
28	3	0	0
29	3	0	0
30	3	0	0
32	3	0	0
33	3	0	0
34	4	0	0
35	5	0	0
36	5	0	0
37	4	2	0
38	4	2	0
40	4	2	0
41	4	2	0
42	4	2	0
43	4	2	0
44	4	2	0
45	4	2	0
