1	0	0	0
2	0	0	0
3	0	0	0
4	0	0	0
5	0	0	0
6	0	0	0
8	0	0	0
9	0	0	0
10	0	0	0
11	0	0	0
12	0	0	0
13	0	0	0
14	0	0	0
16	0	0	0
17	0	0	1
18	0	0	0
19	0	0	0
20	0	0	0
21	0	0	0
22	0	0	0
24	0	0	0
25	0	0	0
26	0	0	0
27	0	0	0
28	0	0	0
29	0	0	0
30	0	0	0
32	0	0	0
33	0	0	1
34	0	0	0
35	0	0	0
36	0	0	0
37	0	0	0
38	0	0	0
40	0	0	0
41	0	0	0
42	14	0	1
43	14	1	0
44	13	2	0
45	12	3	0
46	11	4	0
48	11	4	0
49	11	4	0
50	10	5	0
51	10	5	0
52	10	5	0
53	11	5	0
54	10	6	0
56	10	6	0
57	10	6	0
58	10	6	0
59	9	7	0
60	9	7	0
61	9	7	0
62	9	7	0
64	8	8	0
65	7	9	0
66	8	10	0
67	9	10	0
68	8	11	0
69	8	11	0
70	8	11	0
72	9	11	0
73	16	12	0
74	23	12	0
75	23	14	0
76	25	14	0
77	25	14	0
78	23	16	0
80	22	17	0
81	27	19	0
82	40	20	0
83	52	21	0
84	58	23	0
85	59	25	0
86	57	27	0
88	54	30	0
89	72	32	0
90	91	35	0
91	100	38	0
92	100	43	0
93	101	46	0
94	99	48	0
96	96	51	0
97	135	56	0
98	178	63	0
99	196	77	0
100	205	85	0
101	206	94	0
102	203	98	0
104	192	109	0
105	182	121	0
106	181	129	0
107	182	133	0
108	177	142	0
109	172	149	0
110	167	154	0
112	159	162	0
113	152	169	0
114	148	175	0
115	146	180	0
116	154	184	0
117	152	190	0
118	147	195	0
120	143	199	0
121	154	212	0
122	189	222	0
123	233	229	0
124	260	241	0
125	287	253	0
126	278	265	0
128	268	279	0
129	362	289	0
130	507	304	0
131	594	324	0
132	700	345	0
133	832	379	0
134	826	411	0
136	794	449	0
137	1075	491	0
138	1538	534	0
139	2172	589	0
140	2876	675	0
141	3377	805	0
142	3237	969	0
144	3106	1105	0
145	3555	1235	0
146	4059	1402	0
147	4415	1562	0
148	4606	1730	0
149	4638	1935	0
150	4448	2136	0
